t	v
1166.37	-80.68070865
1166.425	-80.76467266
1166.48	-80.84831191
1166.535	-80.93162244
1166.59	-81.01460036
1166.645	-81.09724182
1166.7	-81.17954303
1166.755	-81.26150026
1166.81	-81.34310983
1166.865	-81.42436811
1166.92	-81.50527153
1166.975	-81.58581661
1167.03	-81.66599988
1167.085	-81.74581797
1167.14	-81.82526756
1167.195	-81.9043454
1167.25	-81.98304828
1167.305	-82.0613731
1167.36	-82.13931679
1167.415	-82.21687635
1167.47	-82.29404887
1167.525	-82.37083148
1167.58	-82.44722141
1167.635	-82.52321594
1167.69	-82.59881242
1167.745	-82.67400829
1167.8	-82.74880103
1167.855	-82.82318823
1167.91	-82.89716752
1167.965	-82.97073662
1168.02	-83.04389332
1168.075	-83.1166355
1168.13	-83.18896108
1168.185	-83.26086808
1168.24	-83.33235459
1168.295	-83.40341878
1168.35	-83.47405888
1168.405	-83.5442732
1168.46	-83.61406014
1168.515	-83.68341816
1168.57	-83.7523458
1168.625	-83.82084167
1168.68	-83.88890446
1168.735	-83.95653295
1168.79	-84.02372596
1168.845	-84.09048241
1168.9	-84.15680129
1168.955	-84.22268167
1169.01	-84.28812268
1169.065	-84.35312353
1169.12	-84.41768349
1169.175	-84.48180194
1169.23	-84.54547829
1169.285	-84.60871204
1169.34	-84.67150277
1169.395	-84.73385012
1169.45	-84.79575379
1169.505	-84.85721357
1169.56	-84.9182293
1169.615	-84.97880091
1169.67	-85.03892839
1169.725	-85.09861177
1169.78	-85.15785118
1169.835	-85.21664681
1169.89	-85.2749989
1169.945	-85.33290777
1170	-85.39037379
1170.055	-85.44739739
1170.11	-85.50397909
1170.165	-85.56011943
1170.22	-85.61581904
1170.275	-85.67107859
1170.33	-85.72589883
1170.385	-85.78028054
1170.44	-85.83422458
1170.495	-85.88773185
1170.55	-85.94080331
1170.605	-85.99343996
1170.66	-86.04564289
1170.715	-86.09741319
1170.77	-86.14875204
1170.825	-86.19966065
1170.88	-86.25014029
1170.935	-86.30019226
1170.99	-86.34981793
1171.045	-86.3990187
1171.1	-86.44779601
1171.155	-86.49615136
1171.21	-86.54408628
1171.265	-86.59160234
1171.32	-86.63870116
1171.375	-86.68538439
1171.43	-86.73165372
1171.485	-86.77751089
1171.54	-86.82295765
1171.595	-86.86799582
1171.65	-86.91262722
1171.705	-86.95685372
1171.76	-87.00067722
1171.815	-87.04409967
1171.87	-87.08712301
1171.925	-87.12974924
1171.98	-87.17198038
1172.035	-87.21381848
1172.09	-87.25526561
1172.145	-87.29632387
1172.2	-87.33699539
1172.255	-87.37728231
1172.31	-87.41718681
1172.365	-87.45671107
1172.42	-87.49585731
1172.475	-87.53462776
1172.53	-87.57302468
1172.585	-87.61105033
1172.64	-87.64870701
1172.695	-87.68599702
1172.75	-87.72292268
1172.805	-87.75948632
1172.86	-87.7956903
1172.915	-87.83153698
1172.97	-87.86702873
1173.025	-87.90216794
1173.08	-87.93695702
1173.135	-87.97139836
1173.19	-88.00549438
1173.245	-88.03924752
1173.3	-88.07266021
1173.355	-88.10573489
1173.41	-88.13847401
1173.465	-88.17088002
1173.52	-88.20295539
1173.575	-88.23470258
1173.63	-88.26612406
1173.685	-88.29722229
1173.74	-88.32799977
1173.795	-88.35845896
1173.85	-88.38860234
1173.905	-88.4184324
1173.96	-88.44795161
1174.015	-88.47716246
1174.07	-88.50606742
1174.125	-88.53466898
1174.18	-88.5629696
1174.235	-88.59097178
1174.29	-88.61867797
1174.345	-88.64609064
1174.4	-88.67321227
1174.455	-88.70004531
1174.51	-88.72659223
1174.565	-88.75285547
1174.62	-88.77883748
1174.675	-88.80454069
1174.73	-88.82996756
1174.785	-88.8551205
1174.84	-88.88000194
1174.895	-88.90461428
1174.95	-88.92895994
1175.005	-88.95304132
1175.06	-88.97686081
1175.115	-89.00042078
1175.17	-89.02372361
1175.225	-89.04677166
1175.28	-89.06956729
1175.385	-89.11241395
1175.495	-89.15634117
1175.605	-89.19930343
1175.715	-89.24131904
1175.825	-89.28240613
1175.935	-89.32258264
1176.045	-89.36186632
1176.155	-89.4002747
1176.265	-89.43782512
1176.375	-89.47453471
1176.485	-89.51042036
1176.595	-89.54549876
1176.705	-89.57978639
1176.815	-89.61329947
1176.925	-89.64605402
1177.035	-89.67806582
1177.145	-89.70935041
1177.255	-89.73992312
1177.365	-89.76979901
1177.475	-89.79899293
1177.585	-89.82751949
1177.695	-89.85539306
1177.805	-89.88262777
1177.915	-89.90923752
1178.025	-89.93523598
1178.135	-89.96063656
1178.245	-89.98545247
1178.355	-90.00969665
1178.465	-90.03338184
1178.575	-90.05652054
1178.685	-90.079125
1178.795	-90.10120727
1178.905	-90.12277916
1179.015	-90.14385225
1179.125	-90.16443792
1179.235	-90.18454731
1179.345	-90.20419136
1179.455	-90.22338076
1179.565	-90.24212604
1179.675	-90.26043747
1179.785	-90.27832515
1179.895	-90.29579894
1180.005	-90.31286853
1180.115	-90.3295434
1180.225	-90.34583281
1180.335	-90.36174586
1180.445	-90.37729144
1180.555	-90.39247826
1180.665	-90.40731482
1180.775	-90.42180948
1180.885	-90.43597039
1180.995	-90.44980552
1181.105	-90.46332269
1181.215	-90.47652952
1181.325	-90.48943348
1181.435	-90.50204188
1181.545	-90.51436185
1181.655	-90.52640037
1181.765	-90.53816427
1181.875	-90.5496602
1181.985	-90.5608947
1182.095	-90.57187412
1182.205	-90.58260469
1182.315	-90.59309249
1182.425	-90.60334347
1182.535	-90.61336343
1182.645	-90.62315803
1182.755	-90.63273282
1182.865	-90.6420932
1182.975	-90.65124446
1183.085	-90.66019176
1183.195	-90.66894012
1183.305	-90.67749448
1183.415	-90.68585963
1183.525	-90.69404025
1183.635	-90.70204094
1183.745	-90.70986614
1183.855	-90.71752023
1183.965	-90.72500746
1184.075	-90.73233198
1184.185	-90.73949785
1184.295	-90.74650901
1184.405	-90.75336934
1184.515	-90.7600826
1184.625	-90.76665245
1184.735	-90.77308249
1184.845	-90.77937622
1184.955	-90.78553704
1185.065	-90.79156829
1185.175	-90.79747322
1185.285	-90.80325498
1185.395	-90.80891667
1185.505	-90.8144613
1185.615	-90.81989181
1185.725	-90.82521107
1185.835	-90.83042187
1185.945	-90.83552694
1186.055	-90.84052894
1186.165	-90.84543045
1186.275	-90.85023401
1186.385	-90.85494208
1186.495	-90.85955705
1186.605	-90.86408129
1186.715	-90.86851706
1186.825	-90.8728666
1186.935	-90.87713207
1187.045	-90.88131559
1187.155	-90.88541924
1187.265	-90.889445
1187.375	-90.89339486
1187.485	-90.89727071
1187.595	-90.90107443
1187.705	-90.90480782
1187.815	-90.90847266
1187.925	-90.91207067
1188.035	-90.91560353
1188.145	-90.91907289
1188.255	-90.92248033
1188.365	-90.92582742
1188.475	-90.92911568
1188.585	-90.93234657
1188.695	-90.93552154
1188.805	-90.938642
1188.915	-90.94170932
1189.025	-90.94472482
1189.135	-90.9476898
1189.245	-90.95060554
1189.355	-90.95347327
1189.465	-90.95629418
1189.575	-90.95906946
1189.685	-90.96180023
1189.795	-90.96448762
1189.905	-90.96713271
1190.015	-90.96973655
1190.125	-90.97230017
1190.235	-90.97482458
1190.885	-90.98906288
1191.985	-91.01058062
1193.085	-91.02947499
1194.185	-91.04632445
1195.285	-91.06157299
1196.385	-91.07556143
1197.485	-91.08855141
1198.585	-91.10074393
1199.685	-91.11229354
1200.785	-91.12331924
1201.885	-91.13391282
1202.985	-91.14414522
1204.085	-91.15407146
1205.185	-91.16373437
1206.285	-91.17316741
1207.385	-91.18239689
1208.485	-91.19144362
1209.585	-91.20032419
1210.685	-91.20905195
1211.785	-91.21763774
1212.885	-91.22609047
1213.985	-91.23441755
1215.085	-91.24262524
1216.185	-91.25071885
1217.285	-91.258703
1218.385	-91.26658176
1219.485	-91.27435871
1220.585	-91.28203709
1221.685	-91.28961985
1222.785	-91.29710967
1223.885	-91.30450907
1224.985	-91.31182036
1226.085	-91.31904574
1227.185	-91.32618725
1228.285	-91.33324686
1229.385	-91.34022641
1230.485	-91.34712767
1231.585	-91.35395234
1232.115	-91.3572137
1232.17	-91.35755112
1232.225	-91.35788834
1232.28	-91.35822538
1232.335	-91.35856224
1232.39	-91.35889891
1232.445	-91.35923539
1232.5	-91.35957169
1232.555	-91.3599078
1232.61	-91.36024373
1232.665	-91.36057948
1232.72	-91.36091504
1232.775	-91.36125041
1232.83	-91.36158561
1232.885	-91.36192061
1232.94	-91.36225544
1232.995	-91.36259008
1233.05	-91.36292454
1233.105	-91.36325881
1233.16	-91.36359291
1233.215	-91.36392682
1233.27	-91.36426055
1233.325	-91.36459409
1233.38	-91.36492745
1233.435	-91.36526064
1233.49	-91.36559364
1233.545	-91.36592646
1233.6	-91.36625909
1233.655	-91.36659155
1233.71	-91.36692383
1233.765	-91.36725592
1233.82	-91.36758784
1233.875	-91.36791957
1233.93	-91.36825113
1233.985	-91.3685825
1234.04	-87.78505271
1234.095	-83.44409053
1234.15	-79.12932081
1234.205	-74.8260928
1234.26	-70.52363784
1234.315	-66.21480009
1234.37	-61.89430958
1234.425	-57.55329149
1234.465	-54.36822931
1234.47	-53.96710927
1234.475	-53.56507623
1234.48	-53.16203201
1234.485	-52.75786794
1234.49	-52.35246391
1234.495	-51.94568735
1234.5	-51.93739209
1234.505	-51.92758851
1234.51	-51.9162555
1234.515	-51.9033799
1234.52	-51.88895556
1234.525	-51.87298232
1234.53	-51.85546519
1234.535	-51.83641349
1234.54	-51.81584005
1234.545	-51.79376056
1234.55	-51.77019287
1234.555	-51.74515648
1234.56	-51.71867195
1234.565	-51.69076053
1234.57	-51.6614437
1234.575	-51.63074286
1234.58	-51.59867904
1234.585	-51.56527259
1234.59	-51.53054303
1234.595	-51.49450883
1234.6	-51.45718727
1234.605	-51.4185943
1234.61	-51.37874444
1234.615	-51.33765072
1234.62	-51.29532458
1234.625	-51.25177584
1234.63	-51.20701264
1234.635	-51.16104144
1234.64	-51.11386697
1234.645	-51.06549224
1234.65	-51.01591849
1234.655	-50.96514524
1234.66	-50.91317023
1234.665	-50.85998946
1234.67	-50.80559717
1234.675	-50.74998584
1234.68	-50.69314618
1234.685	-50.63506715
1234.69	-50.57573594
1234.695	-50.51513795
1234.7	-50.45325681
1234.705	-50.39007435
1234.71	-50.32557056
1234.715	-50.25972362
1234.72	-50.19250984
1234.725	-50.12390365
1234.73	-50.05387753
1234.735	-49.98240202
1234.74	-49.90944567
1234.745	-49.83497494
1234.75	-49.75895422
1234.755	-49.68134571
1234.76	-49.60210938
1234.765	-49.5212029
1234.77	-49.43858156
1234.775	-49.35419815
1234.78	-49.26800293
1234.785	-49.17994347
1234.79	-49.08996454
1234.795	-48.99800805
1234.8	-48.90401285
1234.805	-48.80791462
1234.81	-48.70964573
1234.815	-48.60913506
1234.82	-48.50630783
1234.825	-48.40108543
1234.83	-48.2933852
1234.835	-48.18312021
1234.84	-48.07019906
1234.845	-47.9545256
1234.85	-47.83599869
1234.855	-47.71451191
1234.86	-47.58995323
1234.865	-47.46220474
1234.87	-47.33114223
1234.875	-47.19663489
1234.88	-47.05854486
1234.885	-46.91672682
1234.89	-46.77102752
1234.895	-46.62128529
1234.9	-46.46732954
1234.905	-46.30898018
1234.91	-46.14604697
1234.915	-45.97832897
1234.92	-45.80561377
1234.925	-45.62767678
1234.93	-45.44428045
1234.935	-45.2551734
1234.94	-45.06008956
1234.945	-44.85874717
1234.95	-44.65084779
1234.955	-44.43607518
1234.96	-44.21409419
1234.965	-43.98454948
1234.97	-43.7470643
1234.975	-43.50123906
1234.98	-43.24664992
1234.985	-42.98284732
1234.99	-42.70935439
1234.995	-42.42566538
1235	-42.13124396
1235.005	-41.82552164
1235.01	-41.50789604
1235.015	-41.17772935
1235.02	-40.83434676
1235.025	-40.47703514
1235.03	-40.10504191
1235.035	-39.71757428
1235.04	-39.31379903
1235.045	-38.89284296
1235.05	-38.45379438
1235.055	-37.99570596
1235.06	-37.51784337
1235.065	-37.01914697
1235.07	-36.4985104
1235.075	-35.95478193
1235.08	-35.38676685
1235.085	-34.79323085
1235.09	-34.17290488
1235.095	-33.52449147
1235.1	-32.84667289
1235.105	-32.13812139
1235.11	-31.39751173
1235.115	-30.62353628
1235.12	-29.81492302
1235.125	-28.97045648
1235.13	-28.08900208
1235.135	-27.16953365
1235.14	-26.21116441
1235.145	-25.21318116
1235.15	-24.17508117
1235.155	-23.09661151
1235.16	-21.97780942
1235.165	-20.81904285
1235.17	-19.62104931
1235.175	-18.38497105
1235.18	-17.11238437
1235.185	-15.80532054
1235.19	-14.46627579
1235.195	-13.09820824
1235.2	-11.70451976
1235.205	-10.28902191
1235.21	-8.855885731
1235.215	-7.409576717
1235.22	-5.954777135
1235.225	-4.496299289
1235.23	-3.038993851
1235.235	-1.587657898
1235.24	-0.146947121
1235.245	1.278703823
1235.25	2.685149718
1235.255	4.068589879
1235.26	5.425608917
1235.265	6.753203125
1235.27	8.048793257
1235.275	9.310225082
1235.28	10.53575949
1235.285	11.72405412
1235.29	12.87413864
1235.295	13.98538538
1235.3	15.05747729
1235.305	16.09037444
1235.31	17.08428046
1235.315	18.03960962
1235.32	18.95695548
1235.325	19.8370614
1235.33	20.68079336
1235.335	21.48911528
1235.34	22.26306676
1235.345	23.00374343
1235.35	23.71227975
1235.355	24.38983399
1235.36	25.03757555
1235.365	25.6566741
1235.37	26.24829062
1235.375	26.81356993
1235.38	27.35363479
1235.385	27.86958107
1235.39	28.36247418
1235.395	28.83334625
1235.4	29.28319424
1235.405	29.71297864
1235.41	30.12362279
1235.415	30.51601258
1235.42	30.89099661
1235.425	31.2493866
1235.43	31.59195809
1235.435	31.91945125
1235.44	32.23257196
1235.445	32.53199285
1235.45	32.81835452
1235.455	33.09226677
1235.46	33.35430986
1235.465	33.60503575
1235.47	33.84496941
1235.475	34.07461003
1235.48	34.29443223
1235.485	34.50488728
1235.49	34.70640424
1235.495	34.89939104
1235.5	35.08423558
1235.505	35.26130673
1235.51	35.43095534
1235.515	35.59351511
1235.52	35.74930354
1235.525	35.89862275
1235.53	36.04176026
1235.535	36.17898978
1235.54	36.3105719
1235.545	36.43675481
1235.55	36.55777491
1235.555	36.67385742
1235.56	36.78521699
1235.565	36.89205819
1235.57	36.99457608
1235.575	37.09295667
1235.58	37.18737736
1235.585	37.27800743
1235.59	37.36500837
1235.595	37.44853435
1235.6	37.52873252
1235.605	37.6057434
1235.61	37.67970118
1235.615	37.75073406
1235.62	37.81896448
1235.625	37.88450948
1235.63	37.9474809
1235.635	38.00798565
1235.64	38.06612594
1235.645	38.12199951
1235.65	38.17569984
1235.655	38.22731633
1235.66	38.27693451
1235.665	38.32463622
1235.67	38.37049976
1235.675	38.41460009
1235.68	38.45700892
1235.685	38.49779494
1235.69	38.53702387
1235.695	38.57475867
1235.7	38.6110596
1235.705	38.64598438
1235.71	38.67958831
1235.715	38.71192432
1235.72	38.74304315
1235.725	38.77299339
1235.73	38.80182159
1235.735	38.82957235
1235.74	38.85628842
1235.745	38.88201076
1235.75	38.9067786
1235.755	38.93062957
1235.76	38.95359972
1235.765	38.97572358
1235.77	38.99703429
1235.775	39.01756357
1235.78	39.03734187
1235.785	39.05639833
1235.79	39.07476092
1235.795	39.09245644
1235.8	39.10951057
1235.805	39.12594796
1235.81	39.1417922
1235.815	39.15706593
1235.82	39.17179086
1235.825	39.18598777
1235.83	39.19967661
1235.835	39.21287649
1235.84	39.22560574
1235.845	39.23788193
1235.85	39.24972189
1235.855	39.26114176
1235.86	39.27215701
1235.865	39.28278248
1235.87	39.29303238
1235.875	39.30292032
1235.88	39.31245937
1235.885	39.32166204
1235.89	39.33054031
1235.895	39.33910569
1235.9	39.34736916
1235.905	39.3553413
1235.91	39.36303219
1235.915	39.37045152
1235.92	39.37760857
1235.925	39.38451222
1235.93	39.39117098
1235.935	39.397593
1235.94	39.40378607
1235.995	39.45872467
1236.05	39.49433406
1236.105	39.51540615
1236.16	39.5247895
1236.215	39.52410825
1236.27	39.51422455
1236.325	39.495536
1236.38	39.4681669
1236.435	39.43209077
1236.49	39.38720832
1236.545	39.3333966
1236.6	39.27053943
1236.655	39.19854557
1236.71	39.11735911
1236.765	39.0269647
1236.82	38.92738943
1236.875	38.81870264
1236.93	38.70101444
1236.985	38.57447328
1237.04	38.43926314
1237.095	38.29560045
1237.15	38.14373083
1237.205	37.98392592
1237.26	37.81648014
1237.315	37.64170771
1237.37	37.45993964
1237.425	37.27152097
1237.48	37.07680814
1237.535	36.87616653
1237.59	36.66996815
1237.645	36.45858947
1237.7	36.24240954
1237.755	36.02180809
1237.81	35.79716391
1237.865	35.56885332
1237.92	35.33724886
1237.975	35.10271797
1238.03	34.86562197
1238.085	34.62631501
1238.14	34.38514326
1238.195	34.14244411
1238.25	33.89854555
1238.305	33.65376559
1238.36	33.40841178
1238.415	33.16278083
1238.47	32.91715834
1238.525	32.67181848
1238.58	32.42702389
1238.635	32.18302554
1238.69	31.94006268
1238.745	31.69836282
1238.8	31.4581418
1238.855	31.21960387
1238.91	30.98294182
1238.965	30.74833711
1239.02	30.51596011
1239.075	30.28597026
1239.13	30.05851639
1239.185	29.83373692
1239.24	29.61176016
1239.295	29.39270462
1239.35	29.17667933
1239.405	28.96378411
1239.46	28.75410996
1239.515	28.54773937
1239.57	28.34474663
1239.625	28.14519824
1239.68	27.94915316
1239.735	27.75666322
1239.79	27.56777344
1239.845	27.38252234
1239.9	27.20094228
1239.955	27.0230598
1240.01	26.8488959
1240.065	26.67846637
1240.12	26.51178208
1240.175	26.34884928
1240.23	26.18966985
1240.285	26.03424162
1240.34	25.88255856
1240.395	25.73461111
1240.45	25.59038637
1240.505	25.44986832
1240.56	25.31303808
1240.615	25.17987408
1240.67	25.05035229
1240.725	24.92444639
1240.78	24.80212796
1240.835	24.68336662
1240.89	24.56813023
1240.945	24.45638502
1241	24.34809573
1241.055	24.24322576
1241.11	24.14173728
1241.165	24.04359134
1241.22	23.948748
1241.275	23.85716644
1241.33	23.76880502
1241.385	23.68362141
1241.44	23.60157265
1241.495	23.52261523
1241.55	23.44670518
1241.605	23.37379812
1241.66	23.30384933
1241.715	23.23681381
1241.77	23.17264634
1241.825	23.11130151
1241.88	23.0527338
1241.935	22.9968976
1241.99	22.94374724
1242.045	22.89323707
1242.1	22.84532145
1242.155	22.79995482
1242.21	22.75709171
1242.265	22.71668675
1242.32	22.67869475
1242.375	22.64307067
1242.43	22.60976968
1242.485	22.57874717
1242.54	22.54995875
1242.595	22.5233603
1242.65	22.49890797
1242.705	22.47655821
1242.76	22.45626776
1242.815	22.43799369
1242.87	22.42169342
1242.925	22.40732467
1242.98	22.39484557
1243.035	22.38421459
1243.09	22.37539059
1243.145	22.36833281
1243.2	22.3630009
1243.255	22.35935492
1243.31	22.35735531
1243.365	22.35696299
1243.42	22.35813926
1243.475	22.36084587
1243.53	22.36504503
1243.585	22.37069937
1243.64	22.37777198
1243.695	22.38622642
1243.75	22.39602669
1243.805	22.40713727
1243.86	22.4195231
1243.915	22.43314959
1243.97	22.44798263
1244.025	22.46398858
1244.08	22.48113428
1244.135	22.49938706
1244.19	22.51871472
1244.245	22.53908555
1244.3	22.56046831
1244.355	22.58283227
1244.41	22.60614716
1244.465	22.63038321
1244.52	22.65551113
1244.575	22.68150212
1244.63	22.70832785
1244.685	22.73596049
1244.74	22.76437268
1244.795	22.79353755
1244.85	22.8234287
1244.905	22.85402022
1244.96	22.88528665
1245.015	22.91720303
1245.07	22.94974484
1245.125	22.98288807
1245.18	23.01660913
1245.235	23.05088492
1245.29	23.08569278
1245.345	23.12101051
1245.4	23.15681636
1245.455	23.19308904
1245.51	23.22980768
1245.565	23.26695186
1245.62	23.30450159
1245.675	23.34243732
1245.73	23.38073991
1245.785	23.41939065
1245.84	23.45837123
1245.895	23.49766378
1245.95	23.53725081
1246.005	23.57711523
1246.06	23.61724036
1246.115	23.65760989
1246.17	23.69820793
1246.225	23.73901893
1246.28	23.78002773
1246.335	23.82121954
1246.39	23.86257993
1246.445	23.90409482
1246.5	23.9457505
1246.555	23.98753358
1246.61	24.02943104
1246.665	24.07143017
1246.72	24.11351859
1246.775	24.15568426
1246.83	24.19791546
1246.885	24.24020075
1246.95	24.2902394
1247.06	24.37504637
1247.17	24.45989005
1247.28	24.54469245
1247.39	24.62937993
1247.5	24.71388302
1247.61	24.7981363
1247.72	24.88207817
1247.83	24.96565074
1247.94	25.04879968
1248.05	25.13147402
1248.16	25.21362604
1248.27	25.29521111
1248.38	25.37618755
1248.49	25.45651652
1248.6	25.53616182
1248.71	25.61508985
1248.82	25.69326941
1248.93	25.77067163
1249.04	25.84726983
1249.15	25.92303943
1249.26	25.9979578
1249.37	26.07200422
1249.48	26.14515973
1249.59	26.21740705
1249.7	26.28873052
1249.81	26.35911597
1249.92	26.42855063
1250.03	26.49702312
1250.14	26.5645233
1250.25	26.63104222
1250.36	26.69657209
1250.47	26.76110615
1250.58	26.82463865
1250.69	26.88716477
1250.8	26.94868059
1250.91	27.009183
1251.02	27.06866968
1251.13	27.12713902
1251.24	27.1845901
1251.35	27.24102264
1251.46	27.29643696
1251.57	27.35083392
1251.68	27.40421492
1251.79	27.45658182
1251.9	27.50793695
1252.01	27.55828304
1252.12	27.60762323
1252.23	27.65596101
1252.34	27.70330019
1252.45	27.74964491
1252.56	27.79499958
1252.67	27.8393689
1252.78	27.88275777
1252.89	27.92517135
1253	27.96661498
1253.11	28.0070942
1253.22	28.04661471
1253.33	28.08518238
1253.44	28.1228032
1253.55	28.15948331
1253.66	28.19522895
1253.77	28.23004646
1253.88	28.26394227
1253.99	28.29692292
1254.1	28.32899498
1254.21	28.3601651
1254.32	28.39044
1254.43	28.41982643
1254.54	28.44833117
1254.65	28.47596105
1254.76	28.50272292
1254.87	28.52862365
1254.98	28.55367011
1255.09	28.5778692
1255.2	28.60122782
1255.31	28.62375286
1255.42	28.64545121
1255.53	28.66632977
1255.64	28.68639539
1255.75	28.70565495
1255.86	28.72411528
1255.97	28.7417832
1256.08	28.75866552
1256.19	28.77476901
1256.3	28.79010041
1256.41	28.80466645
1256.52	28.81847382
1256.63	28.83152917
1256.74	28.84383912
1256.85	28.85541026
1256.96	28.86624916
1257.07	28.87636231
1257.18	28.88575621
1257.29	28.89443729
1257.4	28.90241194
1257.51	28.90968654
1257.62	28.9162674
1257.73	28.92216079
1257.84	28.92737296
1257.95	28.9319101
1258.06	28.93577837
1258.17	28.93898386
1258.28	28.94153265
1258.39	28.94343077
1258.5	28.94468419
1258.61	28.94529886
1258.72	28.94528066
1258.83	28.94463546
1258.94	28.94336906
1259.05	28.94148723
1259.16	28.93899569
1259.27	28.93590012
1259.38	28.93220617
1259.49	28.92791942
1259.6	28.92304543
1259.71	28.91758972
1259.82	28.91155774
1259.93	28.90495494
1260.04	28.89778669
1260.15	28.89005834
1260.26	28.8817752
1260.37	28.87294253
1260.48	28.86356554
1260.59	28.85364943
1260.7	28.84319933
1260.81	28.83222035
1260.92	28.82071754
1261.03	28.80869594
1261.14	28.79616053
1261.25	28.78311624
1261.36	28.769568
1261.47	28.75552066
1261.58	28.74097907
1261.69	28.725948
1261.8	28.71043222
1261.91	28.69443645
1262.83	28.54027682
1263.93	28.31583279
1265.03	28.05175445
1266.13	27.75196177
1267.23	27.42006364
1268.33	27.05937734
1269.43	26.67294678
1270.53	26.26355923
1271.63	25.83376101
1272.73	25.38587243
1273.83	24.9220023
1274.93	24.44406222
1276.03	23.95378053
1277.13	23.45271612
1278.23	22.94227189
1279.33	22.42370781
1280.43	21.89815356
1281.53	21.36662058
1282.63	20.83001341
1283.73	20.28914036
1284.83	19.74472338
1285.93	19.19740715
1287.03	18.64776722
1288.13	18.09631747
1289.23	17.5435166
1290.33	16.98977392
1291.43	16.43545421
1292.53	15.88088202
1293.63	15.3263451
1294.73	14.7720973
1295.83	14.21836085
1296.93	13.66532807
1298.03	13.11316275
1299.13	12.56200107
1300.23	12.0119523
1301.33	11.46309924
1302.43	10.91549866
1303.53	10.36918155
1304.63	9.824153548
1305.73	9.280395416
1306.83	8.737863638
1307.93	8.196491267
1309.03	7.656188977
1310.13	7.116846354
1311.23	6.578333434
1312.33	6.040502473
1313.43	5.503189934
1314.53	4.966218673
1315.63	4.429400275
1316.73	3.892537533
1317.83	3.355427004
1318.93	2.817861639
1320.03	2.279633435
1321.13	1.740536079
1322.23	1.200367569
1323.33	0.658932777
1324.43	0.116045943
1325.53	-0.428466925
1326.63	-0.974765753
1327.73	-1.522994223
1328.83	-2.073277711
1329.93	-2.625721366
1331.03	-3.180408328
1332.13	-3.737398092
1333.23	-4.29672502
1334.33	-4.858397017
1335.43	-5.422394377
1336.53	-5.98866879
1337.63	-6.557142548
1338.73	-7.127707939
1339.83	-7.700226858
1340.93	-8.274530663
1342.03	-8.850420298
1343.13	-9.427666734
1344.23	-10.00601179
1345.33	-10.58516943
1346.43	-11.16482756
1347.53	-11.74465055
1348.63	-12.32428252
1349.73	-12.90335147
1350.83	-13.4814745
1351.93	-14.05826391
1353.03	-14.6333343
1354.13	-15.20631043
1355.23	-15.77683552
1356.33	-16.34457958
1357.43	-16.9092472
1358.53	-17.47058441
1359.63	-18.02838401
1360.73	-18.58248917
1361.83	-19.13279517
1362.93	-19.67924931
1364.03	-20.22184946
1365.13	-20.76064147
1366.23	-21.29571611
1367.33	-21.82720578
1368.43	-22.35528158
1369.53	-22.88015087
1370.63	-23.40205558
1371.73	-23.92127136
1372.83	-24.43810753
1373.93	-24.95290779
1375.03	-25.46605167
1376.13	-25.97795655
1377.23	-26.48908006
1378.33	-26.99992293
1379.43	-27.51103189
1380.53	-28.02300273
1381.63	-28.53648315
1382.73	-29.05217538
1383.83	-29.57083833
1384.93	-30.09328906
1386.03	-30.62040341
1387.13	-31.15311544
1388.23	-31.69241555
1389.33	-32.23934687
1390.43	-32.79499986
1391.53	-33.36050476
1392.63	-33.93702199
1393.73	-34.52573047
1394.83	-35.1278142
1395.93	-35.74444773
1397.03	-36.3767813
1398.13	-37.02592684
1399.23	-37.6929462
1400.33	-38.3788422
1401.43	-39.0845446
1402.53	-39.81091719
1403.63	-40.55877436
1404.73	-41.32889554
1405.83	-42.12204695
1406.93	-42.93900915
1408.03	-43.78060908
1409.13	-44.64775467
1410.23	-45.54147086
1411.33	-46.46293537
1412.43	-47.41351311
1413.53	-48.39478849
1414.63	-49.40859441
1415.73	-50.45703748
1416.83	-51.54251827
1416.885	-51.59789008
1416.94	-51.6533625
1416.995	-51.70893564
1417.05	-51.76460974
1417.105	-51.82038511
1417.16	-51.87626207
1417.215	-51.93224099
1417.27	-51.98832222
1417.325	-52.04450613
1417.38	-52.10079311
1417.435	-52.15718353
1417.49	-52.21367776
1417.545	-52.27027621
1417.6	-52.32697925
1417.655	-52.38378727
1417.71	-52.44070066
1417.765	-52.49771981
1417.82	-52.55484512
1417.875	-52.61207699
1417.93	-52.6694158
1417.985	-52.72686197
1418.04	-52.78441589
1418.095	-52.84207797
1418.15	-52.89984861
1418.205	-52.95772822
1418.26	-53.01571721
1418.315	-53.07381599
1418.37	-53.13202497
1418.425	-53.19034457
1418.48	-53.24877521
1418.535	-53.30731731
1418.59	-53.36597127
1418.645	-53.42473754
1418.7	-53.48361653
1418.755	-53.54260867
1418.81	-53.60171438
1418.865	-53.66093411
1418.92	-53.72026827
1418.975	-53.7797173
1419.03	-53.83928164
1419.085	-53.89896172
1419.14	-53.95875799
1419.195	-54.01867088
1419.25	-54.07870084
1419.305	-54.13884831
1419.36	-54.19911373
1419.415	-54.25949756
1419.47	-54.32000024
1419.525	-54.38062223
1419.58	-54.44136398
1419.635	-54.50222593
1419.69	-54.56320856
1419.745	-54.62431231
1419.8	-54.68553764
1419.855	-54.74688502
1419.91	-54.80835491
1419.965	-54.86994777
1420.02	-54.93166407
1420.075	-54.99350427
