t	v
2271.91	-48.8912872
2271.915	-48.79442047
2271.92	-48.69542328
2271.925	-48.59422203
2271.93	-48.4907396
2271.935	-48.3848952
2271.94	-48.27660412
2271.945	-48.16577752
2271.95	-48.0523222
2271.955	-47.93614035
2271.96	-47.81712926
2271.965	-47.69518104
2271.97	-47.57018233
2271.975	-47.44201395
2271.98	-47.31055054
2271.985	-47.17566022
2271.99	-47.03720412
2271.995	-46.89503604
2272	-46.74900191
2272.005	-46.59893933
2272.01	-46.44467705
2272.015	-46.28603438
2272.02	-46.12282062
2272.025	-45.95483438
2272.03	-45.78186293
2272.035	-45.60368142
2272.04	-45.42005213
2272.045	-45.2307236
2272.05	-45.03542977
2272.055	-44.83388898
2272.06	-44.62580299
2272.065	-44.4108559
2272.07	-44.18871298
2272.075	-43.95901945
2272.08	-43.72139924
2272.085	-43.47545361
2272.09	-43.22075972
2272.095	-42.95686918
2272.1	-42.68330648
2272.105	-42.39956745
2272.11	-42.10511758
2272.115	-41.79939042
2272.12	-41.48178596
2272.125	-41.15166904
2272.13	-40.80836786
2272.135	-40.45117268
2272.14	-40.07933475
2272.145	-39.69206556
2272.15	-39.2885367
2272.155	-38.86788038
2272.16	-38.42919093
2272.165	-37.97152774
2272.17	-37.4941602
2272.175	-36.99603594
2272.18	-36.47605657
2272.185	-35.93307904
2272.19	-35.36591803
2272.195	-34.77334943
2272.2	-34.15411514
2272.205	-33.50692939
2272.21	-32.83048692
2272.215	-32.12347309
2272.22	-31.38457638
2272.225	-30.6125034
2272.23	-29.80599663
2272.235	-28.96385527
2272.24	-28.08495921
2272.245	-27.16829627
2272.25	-26.21299285
2272.255	-25.21834752
2272.26	-24.18386757
2272.265	-23.10930757
2272.27	-21.99470929
2272.275	-20.84044148
2272.28	-19.64723813
2272.285	-18.41623306
2272.29	-17.14898874
2272.295	-15.84751683
2272.3	-14.51428811
2272.305	-13.15222942
2272.31	-11.764706
2272.315	-10.35548807
2272.32	-8.928701642
2272.325	-7.488764649
2272.33	-6.040310719
2272.335	-4.588103867
2272.34	-3.136948269
2272.345	-1.691597607
2272.35	-0.256668386
2272.355	1.163438871
2272.36	2.564607477
2272.365	3.943059392
2272.37	5.295395986
2272.375	6.618624638
2272.38	7.910171912
2272.385	9.167884629
2272.39	10.39002057
2272.395	11.57523077
2272.4	12.72253533
2272.405	13.83129477
2272.41	14.90117843
2272.415	15.93213157
2272.42	16.92434214
2272.425	17.8782083
2272.43	18.79430736
2272.435	19.67336658
2272.44	20.51623616
2272.445	21.32386475
2272.45	22.09727729
2272.455	22.83755551
2272.46	23.54582065
2272.465	24.22321867
2272.47	24.87090739
2272.475	25.49004574
2272.48	26.08178472
2272.485	26.64726
2272.49	27.18758581
2272.495	27.70385027
2272.5	28.19711161
2272.505	28.6683954
2272.51	29.1186926
2272.515	29.5489582
2272.52	29.96011048
2272.525	30.35303073
2272.53	30.72856332
2272.535	31.08751606
2272.54	31.43066093
2272.545	31.75873481
2272.55	32.07244052
2272.555	32.37244789
2272.56	32.65939489
2272.565	32.93388891
2272.57	33.19650792
2272.575	33.44780176
2272.58	33.6882934
2272.585	33.91848013
2272.59	34.13883479
2272.595	34.34980694
2272.6	34.551824
2272.605	34.74529236
2272.61	34.9305984
2272.615	35.10810956
2272.62	35.27817527
2272.625	35.44112788
2272.63	35.59728356
2272.635	35.74694312
2272.64	35.89039282
2272.645	36.0279051
2272.65	36.15973934
2272.655	36.28614251
2272.66	36.40734979
2272.665	36.52358524
2272.67	36.6350623
2272.675	36.7419844
2272.68	36.84454542
2272.685	36.94293021
2272.69	37.03731504
2272.695	37.127868
2272.7	37.21474948
2272.705	37.29811247
2272.71	37.37810301
2272.715	37.45486046
2272.72	37.52851788
2272.725	37.59920232
2272.73	37.66703511
2272.735	37.73213213
2272.74	37.79460409
2272.745	37.85455677
2272.75	37.91209125
2272.755	37.96730412
2272.76	38.02028773
2272.765	38.07113035
2272.77	38.11991637
2272.775	38.16672651
2272.78	38.21163792
2272.785	38.25472443
2272.79	38.29605663
2272.795	38.33570206
2272.8	38.37372533
2272.805	38.41018826
2272.81	38.44514999
2272.815	38.47866711
2272.82	38.51079378
2272.825	38.54158184
2272.83	38.57108089
2272.835	38.59933839
2272.84	38.6263998
2272.845	38.65230861
2272.85	38.67710643
2272.855	38.70083313
2272.86	38.72352685
2272.865	38.74522409
2272.87	38.76595982
2272.875	38.78576748
2272.88	38.80467911
2272.885	38.82272535
2272.89	38.83993556
2272.895	38.85633782
2272.9	38.87195902
2272.905	38.88682488
2272.91	38.90096004
2272.915	38.91438807
2272.92	38.92713152
2272.925	38.93921197
2272.93	38.95065009
2272.935	38.96146563
2272.94	38.97167751
2272.945	38.98130381
2272.95	38.99036185
2272.955	38.99886816
2272.96	39.00683859
2272.965	39.01428826
2272.97	39.02123167
2272.975	39.02768265
2272.98	39.03365442
2272.985	39.03915965
2272.99	39.04421042
2272.995	39.04881827
2273	39.05299425
2273.005	39.0567489
2273.01	39.06009229
2273.015	39.06303403
2273.02	39.06558332
2273.025	39.0677489
2273.03	39.06953915
2273.035	39.07096206
2273.04	39.07202523
2273.045	39.07273593
2273.05	39.07310108
2273.055	39.07312729
2273.11	39.05264752
2273.165	38.99799451
2273.22	38.91279829
2273.275	38.79896329
2273.33	38.65736417
2273.385	38.48829285
2273.44	38.29174523
2273.495	38.06760389
2273.55	37.81575307
2273.605	37.53614938
2273.66	37.22886345
2273.715	36.89410241
2273.77	36.53221974
2273.825	36.14371668
2273.88	35.72923818
2273.935	35.28956513
2273.99	34.8256043
2274.045	34.33837669
2274.1	33.82900506
2274.155	33.29870098
2274.21	32.74875161
2274.265	32.1805066
2274.32	31.59536515
2274.375	30.99476333
2274.43	30.38016182
2274.485	29.75303418
2274.54	29.1148555
2274.595	28.46709183
2274.65	27.81119015
2274.705	27.14856905
2274.76	26.48061026
2274.815	25.80865088
2274.87	25.13397658
2274.925	24.45781564
2274.98	23.78133392
2275.035	23.10563081
2275.09	22.43173613
2275.145	21.76060796
2275.2	21.09313145
2275.255	20.43011843
2275.31	19.77230796
2275.365	19.12036752
2275.42	18.47489503
2275.475	17.83642134
2275.53	17.20541332
2275.585	16.58227729
2275.64	15.9673628
2275.695	15.36096666
2275.75	14.76333701
2275.805	14.17467755
2275.86	13.59515166
2275.915	13.0248865
2275.97	12.46397695
2276.025	11.91248933
2276.08	11.37046501
2276.135	10.83792364
2276.19	10.31486624
2276.245	9.801277972
2276.3	9.297130653
2276.355	8.802384992
2276.41	8.316992576
2276.465	7.8408976
2276.52	7.374038357
2276.575	6.916348509
2276.63	6.467758147
2276.685	6.028194661
2276.74	5.597583441
2276.795	5.175848425
2276.85	4.762912512
2276.905	4.358697852
2276.96	3.963126044
2277.015	3.576118244
2277.07	3.197595205
2277.125	2.82747726
2277.18	2.465684264
2277.235	2.1121355
2277.29	1.766749571
2277.345	1.42944427
2277.4	1.100136452
2277.455	0.778741907
2277.51	0.46517523
2277.565	0.15934972
2277.62	-0.138822722
2277.675	-0.429431673
2277.73	-0.712568244
2277.785	-0.988325124
2277.84	-1.256796599
2277.895	-1.518078549
2277.95	-1.772268435
2278.005	-2.019465252
2278.06	-2.259769478
2278.115	-2.493283001
2278.17	-2.720109029
2278.225	-2.940351996
2278.28	-3.154117446
2278.335	-3.361511916
2278.39	-3.562642806
2278.445	-3.757618252
2278.5	-3.946546979
2278.555	-4.129538169
2278.61	-4.306701318
2278.665	-4.478146092
2278.72	-4.643982192
2278.775	-4.804319213
2278.83	-4.959266513
2278.885	-5.108933082
2278.94	-5.253427416
2278.995	-5.3928574
2279.05	-5.527330195
2279.105	-5.656952126
2279.16	-5.781828586
2279.215	-5.902063942
2279.27	-6.017761442
2279.325	-6.129023143
2279.38	-6.235949829
2279.435	-6.33864095
2279.49	-6.437194559
2279.545	-6.531707257
2279.6	-6.62227415
2279.655	-6.708988801
2279.71	-6.791943197
2279.765	-6.87122772
2279.82	-6.946931119
2279.875	-7.019140492
2279.93	-7.087941268
2279.985	-7.153417196
2280.04	-7.215650341
2280.095	-7.274721076
2280.15	-7.330708087
2280.205	-7.383688371
2280.26	-7.433737247
2280.315	-7.480928363
2280.37	-7.525333708
2280.425	-7.567023626
2280.48	-7.606066831
2280.535	-7.642530429
2280.59	-7.676479932
2280.645	-7.707979282
2280.7	-7.737090874
2280.755	-7.763875577
2280.81	-7.788392762
2280.865	-7.810700323
2280.92	-7.830854705
2280.975	-7.848910933
2281.03	-7.864922636
2281.085	-7.878942073
2281.14	-7.891020166
2281.195	-7.901206523
2281.25	-7.909549468
2281.305	-7.916096068
2281.36	-7.920892165
2281.415	-7.923982397
2281.47	-7.92541023
2281.525	-7.925217987
2281.58	-7.92344687
2281.635	-7.920136993
2281.69	-7.915327404
2281.745	-7.909056112
2281.8	-7.901360118
2281.855	-7.892275434
2281.91	-7.881837109
2281.965	-7.870079259
2282.02	-7.857035086
2282.075	-7.842736904
2282.13	-7.82721616
2282.185	-7.810503462
2282.24	-7.792628596
2282.295	-7.773620551
2282.35	-7.753507538
2282.405	-7.732317013
2282.46	-7.710075698
2282.515	-7.686809599
2282.57	-7.662544026
2282.625	-7.637303612
2282.68	-7.611112333
2282.735	-7.583993525
2282.79	-7.5559699
2282.845	-7.527063565
2282.9	-7.497296041
2282.955	-7.466688274
2283.01	-7.435260655
2283.065	-7.403033033
2283.12	-7.370024731
2283.175	-7.336254562
2283.23	-7.301740841
2283.285	-7.266501399
2283.34	-7.2305536
2283.395	-7.193914347
2283.45	-7.156600101
2283.505	-7.118626892
2283.56	-7.08001033
2283.615	-7.040765615
2283.67	-7.000907552
2283.725	-6.96045056
2283.78	-6.919408682
2283.835	-6.877795598
2283.89	-6.835624631
2283.945	-6.792908762
2284	-6.749660635
2284.055	-6.705892568
2284.11	-6.661616562
2284.165	-6.61684431
2284.22	-6.571587206
2284.275	-6.525856352
2284.33	-6.479662564
2284.385	-6.433016385
2284.44	-6.38592809
2284.495	-6.33840769
2284.55	-6.290464945
2284.605	-6.242109368
2284.66	-6.193350228
2284.715	-6.144196566
2284.77	-6.094657191
2284.825	-6.044740694
2284.88	-5.994455447
2284.935	-5.943809616
2284.99	-5.892811163
2285.045	-5.841467848
2285.1	-5.789787243
2285.165	-5.728273151
2285.275	-5.623109189
2285.385	-5.51671455
2285.495	-5.409141611
2285.605	-5.300440254
2285.705	-5.200687759
2285.76	-5.145485774
2285.815	-5.090029393
2285.87	-5.03432399
2285.925	-4.978374798
2285.98	-4.922186926
2286.035	-4.865765356
2286.09	-4.809114953
2286.145	-4.752240462
2286.2	-4.695146517
2286.255	-4.637837641
2286.31	-4.580318251
2286.365	-4.522592657
2286.42	-4.464665071
2286.475	-4.406539602
2286.53	-4.348220266
2286.585	-4.289710984
2286.64	-4.231015587
2286.695	-4.172137817
2286.75	-4.113081328
2286.805	-4.053849692
2286.86	-3.9944464
2286.915	-3.934874862
2286.97	-3.875138411
2287.025	-3.815240305
2287.08	-3.75518373
2287.135	-3.6949718
2287.19	-3.634607559
2287.245	-3.574093987
2287.3	-3.513433996
2287.355	-3.452630435
2287.41	-3.391686092
2287.465	-3.330603695
2287.52	-3.269385914
2287.575	-3.208035363
2287.63	-3.146554599
2287.685	-3.08494613
2287.74	-3.023212407
2287.795	-2.961355836
2287.85	-2.899378771
2287.905	-2.837283521
2287.96	-2.775072348
2288.015	-2.71274747
2288.07	-2.650311063
2288.125	-2.587765261
2288.18	-2.525112157
2288.235	-2.462353807
2288.29	-2.399492229
2288.345	-2.336529402
2288.4	-2.273467274
2288.455	-2.210307755
2288.51	-2.147052727
2288.565	-2.083704036
2288.62	-2.0202635
2288.675	-1.956732906
2288.73	-1.893114016
2288.785	-1.829408561
2288.84	-1.765618249
2288.895	-1.70174476
2288.95	-1.637789752
2289.005	-1.573754859
2289.06	-1.509641694
2289.115	-1.445451848
2289.17	-1.38118689
2289.225	-1.316848373
2289.28	-1.25243783
2289.335	-1.187956775
2289.39	-1.123406707
2289.445	-1.05878911
2289.5	-0.99410545
2289.555	-0.929357182
2289.61	-0.864545745
2289.665	-0.799672565
2289.72	-0.73473906
2289.775	-0.669746632
2289.83	-0.604696676
2289.885	-0.539590575
2289.94	-0.474429704
2289.995	-0.409215429
2290.05	-0.34394911
2290.105	-0.278632098
2290.16	-0.213265739
2290.215	-0.147851371
2290.27	-0.082390329
2290.325	-0.016883942
2290.38	0.048666463
2290.435	0.114259565
2290.49	0.179894044
2290.545	0.245568584
2290.6	0.31128187
2290.655	0.377032587
2290.71	0.442819424
2290.765	0.508641068
2290.82	0.574496206
2290.875	0.640383526
2290.93	0.706301713
2290.985	0.772249453
2291.04	0.838225427
2291.095	0.904228318
2291.15	0.970256802
2291.205	1.036309554
2291.26	1.102385247
2291.315	1.168482549
2291.37	1.234600123
2291.425	1.300736629
2291.48	1.366890722
2291.535	1.433061053
2291.59	1.499246266
2291.645	1.565445
2291.7	1.63165589
2291.755	1.697877563
2291.81	1.76410864
2291.865	1.830347736
2291.92	1.89659346
2291.975	1.962844413
2292.03	2.029099189
2292.085	2.095356376
2292.14	2.161614553
2292.195	2.227872293
2292.25	2.294128161
2292.305	2.360380713
2292.36	2.426628498
2292.415	2.492870057
2292.47	2.559103924
2292.525	2.625328622
2292.58	2.691542668
2292.635	2.757744571
2292.69	2.82393283
2292.745	2.890105937
2292.8	2.956262374
2292.855	3.022400617
2292.91	3.088519131
2292.965	3.154616375
2293.02	3.220690797
2293.075	3.286740839
2293.13	3.352764934
2293.185	3.418761506
2293.24	3.48472897
2293.295	3.550665736
2293.35	3.616570203
2293.405	3.682440763
2293.46	3.7482758
2293.515	3.81407369
2293.57	3.879832803
2293.625	3.945551498
2293.68	4.01122813
2293.735	4.076861044
2293.79	4.142448581
2293.845	4.207989071
2293.9	4.273480841
2293.955	4.338922209
2294.01	4.404311488
2294.065	4.469646982
2294.12	4.534926992
2294.175	4.600149812
2294.23	4.66531373
2294.285	4.730417029
2294.34	4.795457985
2294.395	4.860434872
2294.45	4.925345957
2294.505	4.990189503
2294.56	5.054963769
2294.615	5.119667009
2294.67	5.184297474
2294.725	5.248853412
2294.78	5.313333066
2294.835	5.377734678
2294.89	5.442056484
2294.945	5.506296722
2295	5.570453625
2295.055	5.634525423
2295.11	5.698510348
2295.165	5.762406628
2295.22	5.82621249
2295.275	5.889926161
2295.33	5.953545868
2295.385	6.017069837
2295.44	6.080496294
2295.495	6.143823467
2295.55	6.207049583
2295.605	6.270172872
2295.66	6.333191562
2295.715	6.396103888
2295.77	6.458908082
2295.825	6.521602381
2295.88	6.584185024
2295.935	6.646654254
2295.99	6.709008316
2296.045	6.771245459
2296.1	6.833363937
2296.155	6.895362006
2296.21	6.957237929
2296.265	7.018989973
2296.32	7.080616411
2296.375	7.142115519
2296.43	7.203485581
2296.485	7.264724888
2296.54	7.325831735
2296.595	7.386804426
2296.65	7.447641272
2296.705	7.508340589
2296.76	7.568900703
2296.815	7.629319948
2296.87	7.689596665
2296.925	7.749729205
2296.98	7.809715927
2297.035	7.869555199
2297.09	7.9292454
2297.145	7.988784918
2297.2	8.04817215
2297.255	8.107405505
2297.31	8.166483401
2297.365	8.225404268
2297.42	8.284166547
2297.475	8.342768691
2297.53	8.401209162
2297.585	8.459486438
2297.64	8.517599006
2297.695	8.575545367
2297.75	8.633324034
2297.805	8.690933532
2297.86	8.748372402
2297.915	8.805639195
2297.97	8.862732478
2298.025	8.91965083
2298.08	8.976392846
2298.135	9.032957133
2298.19	9.089342315
2298.245	9.145547028
2298.3	9.201569924
2298.355	9.25740967
2298.41	9.313064948
2298.465	9.368534456
2298.52	9.423816907
2298.575	9.478911028
2298.63	9.533815565
2298.685	9.588529278
2298.74	9.643050944
2298.795	9.697379355
2298.85	9.75151332
2298.905	9.805451666
2298.96	9.859193234
2299.015	9.912736884
2299.07	9.966081492
2299.125	10.01922595
2299.18	10.07216917
2299.235	10.12491008
2299.29	10.17744762
2299.345	10.22978076
2299.4	10.28190847
2299.455	10.33382976
2299.51	10.38554363
2299.565	10.43704912
2299.62	10.48834528
2299.675	10.53943118
2299.73	10.5903059
2299.785	10.64096854
2299.84	10.69141824
2299.895	10.74165412
2299.95	10.79167534
2300.005	10.84148108
2300.06	10.89107054
2300.115	10.94044292
2300.17	10.98959745
2300.225	11.03853338
2300.28	11.08724998
2300.335	11.13574653
2300.39	11.18402233
2300.445	11.2320767
2300.5	11.27990898
2300.555	11.32751852
2300.61	11.37490469
2300.665	11.4220669
2300.72	11.46900453
2300.775	11.51571703
2300.83	11.56220383
2300.885	11.6084644
2300.94	11.65449822
2300.995	11.70030479
2301.05	11.74588361
2301.105	11.79123422
2301.16	11.83635618
2301.215	11.88124904
2301.27	11.92591239
2301.325	11.97034584
2301.38	12.01454899
2301.435	12.05852149
2301.49	12.10226298
2301.545	12.14577314
2301.6	12.18905166
2301.655	12.23209822
2301.71	12.27491255
2301.765	12.31749439
2301.82	12.35984349
2301.875	12.40195961
2301.93	12.44384253
2301.985	12.48549206
2302.04	12.52690801
2302.095	12.5680902
2302.15	12.6090385
2302.205	12.64975275
2302.26	12.69023283
2302.315	12.73047864
2302.37	12.77049008
2302.425	12.81026708
2302.48	12.84980956
2302.535	12.88911749
2302.59	12.92819082
2302.645	12.96702955
2302.7	13.00563365
2302.755	13.04400314
2302.81	13.08213804
2302.865	13.12003839
2302.92	13.15770423
2302.975	13.19513564
2303.03	13.23233268
2303.085	13.26929545
2303.14	13.30602404
2303.195	13.34251858
2303.25	13.3787792
2303.305	13.41480602
2303.36	13.45059921
2303.415	13.48615893
2303.47	13.52148537
2303.525	13.5565787
2303.58	13.59143913
2303.69	13.66046901
2303.8	13.72856958
2303.91	13.79574284
2304.02	13.86199096
2304.13	13.92731629
2304.24	13.99172135
2304.35	14.05520881
2304.46	14.11778152
2304.57	14.17944247
2304.68	14.24019481
2304.79	14.30004182
2304.9	14.35898693
2305.01	14.41703369
2305.12	14.47418579
2305.23	14.53044704
2305.34	14.58582135
2305.45	14.64031278
2305.56	14.69392548
2305.67	14.74666369
2305.78	14.79853177
2305.89	14.84953419
2306	14.89967547
2306.11	14.94896026
2306.22	14.99739327
2306.33	15.0449793
2306.44	15.09172322
2306.55	15.13762998
2306.66	15.18270459
2306.77	15.22695213
2306.88	15.27037774
2306.99	15.31298663
2307.1	15.35478405
2307.21	15.3957753
2307.32	15.43596574
2307.43	15.47536076
2307.54	15.51396582
2307.65	15.55178638
2307.76	15.58882797
2307.87	15.62509614
2307.98	15.66059647
2308.09	15.69533456
2308.2	15.72931606
2308.31	15.76254661
2308.42	15.7950319
2308.53	15.82677763
2308.64	15.85778949
2308.75	15.88807323
2308.86	15.91763457
2308.97	15.94647926
2309.08	15.97461306
2309.19	16.00204172
2309.3	16.028771
2309.41	16.05480667
2309.52	16.08015449
2309.63	16.10482023
2309.74	16.12880962
2309.85	16.15212844
2309.96	16.17478243
2310.07	16.19677732
2310.18	16.21811884
2310.29	16.2388127
2310.4	16.25886461
2310.51	16.27828027
2310.62	16.29706534
2310.73	16.31522548
2310.84	16.33276635
2310.95	16.34969355
2311.06	16.3660127
2311.17	16.38172937
2311.28	16.39684914
2311.39	16.41137755
2311.5	16.4253201
2311.61	16.43868229
2311.72	16.4514696
2311.83	16.46368747
2311.94	16.4753413
2312.05	16.4864365
2312.16	16.49697842
2312.27	16.50697241
2312.38	16.51642375
2312.49	16.52533774
2312.6	16.53371961
2312.71	16.54157459
2312.82	16.54890785
2312.93	16.55572456
2313.04	16.56202982
2313.15	16.56782874
2313.26	16.57312636
2313.37	16.57792772
2313.48	16.58223779
2313.59	16.58606155
2313.7	16.5894039
2313.81	16.59226975
2313.92	16.59466394
2314.03	16.5965913
2314.14	16.5980566
2314.25	16.5990646
2314.36	16.59962002
2314.47	16.59972753
2314.58	16.59939178
2314.69	16.59861737
2314.8	16.59740888
2314.91	16.59577084
2315.02	16.59370776
2315.13	16.5912241
2315.24	16.58832429
2315.35	16.58501272
2315.46	16.58129375
2315.57	16.57717169
2315.68	16.57265084
2315.79	16.56773544
2315.9	16.5624297
2316.01	16.5567378
2316.12	16.55066388
2316.23	16.54421204
2316.34	16.53738636
2316.45	16.53019086
2316.56	16.52262954
2316.67	16.51470636
2316.78	16.50642525
2316.89	16.49779009
2317	16.48880474
2317.11	16.47947303
2317.22	16.46979873
2317.33	16.45978559
2317.44	16.44943732
2317.55	16.43875762
2317.66	16.42775011
2317.77	16.41641841
2317.88	16.4047661
2317.99	16.39279672
2318.1	16.38051377
2318.21	16.36792072
2318.32	16.35502103
2318.43	16.34181809
2318.54	16.32831528
2319.28	16.22893948
2320.38	16.05838787
2321.48	15.86325436
2322.58	15.64621381
2323.68	15.40966761
2324.78	15.15576515
2325.88	14.88642669
2326.98	14.60336565
2328.08	14.30810944
2329.18	14.00201894
2330.28	13.68630626
2331.38	13.36205085
2332.48	13.03021402
2333.58	12.69165192
2334.68	12.34712699
2335.78	11.99731813
2336.88	11.64282965
2337.98	11.28419903
2339.08	10.92190381
2340.18	10.55636755
2341.28	10.1879651
2342.38	9.817027126
2343.48	9.443844203
2344.58	9.06867034
2345.68	8.691726156
2346.78	8.313201707
2347.88	7.93325904
2348.98	7.552034514
2350.08	7.169640931
2351.18	6.786169511
2352.28	6.401691743
2353.38	6.016261116
2354.48	5.629914778
2355.58	5.242675108
2356.68	4.854551227
2357.78	4.465540455
2358.88	4.075629715
2359.98	3.684796892
2361.08	3.293012152
2362.18	2.900239213
2363.28	2.506436583
2364.38	2.111558758
2365.48	1.715557376
2366.58	1.318382341
2367.68	0.919982901
2368.78	0.520308692
2369.88	0.119310744
2370.98	-0.283057557
2372.08	-0.686839536
2373.18	-1.092074343
2374.28	-1.498796105
2375.38	-1.90703311
2376.48	-2.316807043
2377.58	-2.728132249
2378.68	-3.141015045
2379.78	-3.555453075
2380.88	-3.971434697
2381.98	-4.388938427
2383.08	-4.807932422
2384.18	-5.228374006
2385.28	-5.650209252
2386.38	-6.073372615
2387.48	-6.497786612
2388.58	-6.92336157
2389.68	-7.349995427
2390.78	-7.777573609
2391.88	-8.205968976
2392.98	-8.635041854
2394.08	-9.064640162
2395.18	-9.494599642
2396.28	-9.924744215
2397.38	-10.35488648
2398.48	-10.78482836
2399.58	-11.21436196
2400.68	-11.6432706
2401.78	-12.07133009
2402.88	-12.49831024
2403.98	-12.92397667
2405.08	-13.3480928
2406.18	-13.77042217
2407.28	-14.19073093
2408.38	-14.6087905
2409.48	-15.02438042
2410.58	-15.43729111
2411.68	-15.84732665
2412.78	-16.25430741
2413.88	-16.6580723
2414.98	-17.05848083
2416.08	-17.45541461
2417.18	-17.8487784
2418.28	-18.23850072
2419.38	-18.62453394
2420.48	-19.00685388
2421.58	-19.38545911
2422.68	-19.76036988
2423.78	-20.13162683
2424.88	-20.49928956
2425.98	-20.86343519
2427.08	-21.22415683
2428.18	-21.58156218
2429.28	-21.93577226
2430.38	-22.28692022
2431.48	-22.63515038
2432.58	-22.98061741
2433.68	-23.32348566
2434.78	-23.66392877
2435.88	-24.00212934
2436.98	-24.3382788
2438.08	-24.67257746
2439.18	-25.00523464
2440.28	-25.33646898
2441.38	-25.66650883
2442.48	-25.99559276
2443.58	-26.32397016
2444.68	-26.65190196
2445.78	-26.97966143
2446.88	-27.30753501
2447.98	-27.6358233
2449.08	-27.96484208
2450.18	-28.29492337
2451.28	-28.62641665
2452.38	-28.95969004
2453.48	-29.29513155
2454.58	-29.63315046
2455.68	-29.97417858
2456.78	-30.31867164
2457.88	-30.66711058
2458.98	-31.02000282
2460.08	-31.37788346
2461.18	-31.74131628
2462.28	-32.11089464
2463.38	-32.48724202
2464.48	-32.87101228
2465.58	-33.26288954
2466.68	-33.66358752
2467.78	-34.0738483
2468.88	-34.49444053
2469.98	-34.92615686
2471.08	-35.36981076
2472.18	-35.82623263
2473.28	-36.29626537
2474.38	-36.78075954
2475.48	-37.2805684
2476.58	-37.79654311
2477.68	-38.32952773
2478.78	-38.88034558
2479.88	-39.44980308
2480.98	-40.03869744
2482.08	-40.64781747
2483.18	-41.27794832
2484.28	-41.92987993
2485.38	-42.60441892
2486.48	-43.30240381
2487.58	-44.02472319
2488.68	-44.77233656
2489.78	-45.54629734
2490.88	-46.34777746
2491.98	-47.17809313
2493.08	-48.038731
2494.18	-48.93137428
2495.28	-49.85792801
2496.38	-50.82054274
2497.48	-51.82163564
2498.58	-52.8639076
2499.585	-53.8547091
2499.64	-53.91013436
2499.695	-53.96567907
2499.75	-54.02134332
2499.805	-54.07712742
2499.86	-54.13303172
2499.915	-54.18905663
2499.97	-54.24520257
2500.025	-54.30146997
2500.08	-54.35785927
2500.135	-54.41437092
2500.19	-54.47100537
2500.245	-54.52776307
2500.3	-54.58464446
2500.355	-54.64165
2500.41	-54.69878014
2500.465	-54.75603534
2500.52	-54.81341606
2500.575	-54.87092275
2500.63	-54.92855589
2500.685	-54.98631592
2500.74	-55.04420332
2500.795	-55.10221855
2500.85	-55.16036208
2500.905	-55.21863437
2500.96	-55.2770359
2501.015	-55.33556714
2501.07	-55.39422856
2501.125	-55.45302063
2501.18	-55.51194384
2501.235	-55.57099866
2501.29	-55.63018557
2501.345	-55.68950504
2501.4	-55.74895757
2501.455	-55.80854364
2501.51	-55.86826372
2501.565	-55.92811831
2501.62	-55.98810789
2501.675	-56.04823296
2501.73	-56.10849399
2501.785	-56.16889149
2501.84	-56.22942594
2501.895	-56.29009783
2501.95	-56.35090767
2502.005	-56.41185595
2502.06	-56.47294316
2502.115	-56.5341698
2502.17	-56.59553638
2502.225	-56.65704338
2502.28	-56.71869132
2502.335	-56.78048069
2502.39	-56.842412
2502.445	-56.90448574
2502.5	-56.96670243
2502.555	-57.02906257
2502.61	-57.09156666
2502.665	-57.15421522
2502.72	-57.21700874
2502.775	-57.27994773
2502.83	-57.34303272
2502.885	-57.40626419
2502.94	-57.46964267
2502.995	-57.53316866
2503.05	-57.59684268
2503.105	-57.66066522
2503.16	-57.72463682
2503.215	-57.78875797
2503.27	-57.85302918
2503.325	-57.91745098
2503.38	-57.98202386
2503.435	-58.04674835
2503.49	-58.11162495
2503.545	-58.17665417
2503.6	-58.24183654
2503.655	-58.30717255
2503.71	-58.37266271
2503.765	-58.43830755
2503.82	-58.50410757
2503.875	-58.57006327
2503.93	-58.63617518
2503.985	-58.70244379
2504.04	-58.76886961
2504.095	-58.83545315
2504.15	-58.90219493
2504.205	-58.96909543
2504.26	-59.03615517
2504.315	-59.10337466
2504.37	-59.17075438
2504.425	-59.23829485
2504.48	-59.30599656
2504.535	-59.37386
2504.59	-59.44188569
2504.645	-59.51007411
2504.7	-59.57842575
2504.755	-59.64694111
2504.81	-59.71562067
2504.865	-59.78446492
2504.92	-59.85347436
2504.975	-59.92264945
2505.03	-59.99199068
2505.085	-60.06149854
2505.14	-60.13117349
2505.195	-60.20101601
2505.25	-60.27102657
2505.305	-60.34120563
2505.36	-60.41155366
2505.415	-60.48207113
2505.47	-60.55275848
2505.525	-60.62361618
2505.58	-60.69464467
2505.635	-60.76584441
2505.69	-60.83721583
2505.745	-60.90875937
2505.8	-60.98047547
2505.855	-61.05236457
2505.91	-61.12442708
2505.965	-61.19666343
2506.02	-61.26907404
2506.075	-61.34165931
2506.13	-61.41441966
2506.185	-61.48735549
2506.24	-61.5604672
2506.295	-61.63375517
2506.35	-61.70721979
2506.405	-61.78086145
2506.46	-61.85468051
2506.515	-61.92867735
2506.57	-62.00285231
2506.625	-62.07720577
2506.68	-62.15173806
2506.735	-62.22644952
2506.79	-62.30134049
2506.845	-62.3764113
2506.9	-62.45166226
2506.955	-62.52709368
2507.01	-62.60270587
2507.065	-62.67849911
2507.12	-62.7544737
2507.175	-62.83062991
2507.23	-62.90696801
2507.285	-62.98348825
2507.34	-63.06019088
